group_name,group_value,row_count,directional_called,directional_correct,directional_accuracy,coverage_within_export_set,bull_precision,bear_precision,neutral_rate,mean_s23,mean_s53,mean_slope_sum,mean_slope_magnitude,mean_fan_width,mean_alignment,mean_compression_velocity,mean_flip_score,mean_ratio_8_23_to_23_53,mean_slope_gap,mean_fan_width_velocity,mean_fan_width_acceleration,mean_fan_order_score,count_fan_order_score,mean_g83_curvature,mean_fan_energy_total,mean_fan_energy_ratio,mean_fan_energy_velocity,mean_fan_energy_acceleration,fan_sign_conflict_rate,mean_fan_energy_instability,mean_hinge_gap,mean_hinge_velocity,hinge_conflict_rate,mean_hinge_torsion,count_hinge_torsion,mean_snap_divergence,mean_snap_velocity,mean_snap_score,count_snap_score,mean_phase_alignment,count_phase_alignment,mean_phase_strength,mean_phase_velocity,mean_fan_phase_score,collapse_flag_rate,weak_bull_exhaustion_flag_rate,weak_bear_exhaustion_flag_rate
regime,NOISE,158,0,0,0.0,0.5984848484848485,0.0,0.0,1.0,0.057612554369174916,0.04936317334560747,0.10697572771478238,0.44699494724054717,0.0,0.0,-0.7051664892369675,0.13530133797952754,-0.8476235327729702,0.3318777476869619,0.0,0.0,0.0,0,0.0,0.5402542731378243,4.972115587934327,-0.1645228900383207,-0.14495886808210856,0.0,0.3251850434856696,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.5402542731378243,0.0,0.0,0.5822784810126582,0.2848101265822785,0.11392405063291139
regime,UNKNOWN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
directional_error_type,bull_called_bear_truth,21,21,0,0.0,0.07954545454545454,0.0,0.0,0.0,0.6521946563510331,0.3624612595814965,1.0146559159325297,1.2987659037650399,0.0,0.9523809523809523,23.47960382638294,0.1806291921244556,-3.0733369172399208,0.45465587662840246,0.0,0.0,0.0,0,0.0,1.2987659037650399,1.8857902254233154,0.43627898770959983,0.367219671342138,0.0,0.34878576170432884,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.2987659037650399,0.0,0.0,0.0,0.0,0.047619047619047616
directional_error_type,bear_called_bull_truth,26,26,0,0.0,0.09848484848484848,0.0,0.0,0.0,-0.5250494231259626,-0.4019654788482792,-0.9270149019742419,0.9270149019742419,0.0,1.0,15.477374684849705,0.129937213317002,0.7303915991993492,0.2562592696215758,0.0,0.0,0.0,0,0.0,0.9270149019742419,1.5441889117758378,0.4197073541336067,0.5262250681530182,0.0,0.2612359392864699,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.9270149019742419,0.0,0.0,0.0,0.0,0.0
directional_error_type,neutral_called_bull_truth,70,0,0,0.0,0.26515151515151514,0.0,0.0,1.0,-0.11984646869449145,0.023212605908338447,-0.096633862786153,0.3994587353760705,0.0,0.0,-1.3027274884713864,0.13988359550469504,0.6128312504264327,0.37192347976826046,0.0,0.0,0.0,0,0.0,0.5360112168995069,4.448999746170658,-0.2878292482100074,-0.29225362672764604,0.0,0.3268949262787158,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.5360112168995069,0.0,0.0,0.5857142857142857,0.2714285714285714,0.2
directional_error_type,neutral_called_bear_truth,87,0,0,0.0,0.32954545454545453,0.0,0.0,1.0,0.19717811416992992,0.07102524706205332,0.26820336123198324,0.48655456598733027,0.0,0.0,-0.3144945703856995,0.13204869675271072,-2.0183243290862474,0.2995379605198305,0.0,0.0,0.0,0,0.0,0.5459442757157962,4.6242440881041,-0.059895136858891605,-0.01964051713719866,0.0,0.3203593908588486,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.5459442757157962,0.0,0.0,0.5862068965517241,0.2988505747126437,0.04597701149425287
directional_error_type,correct_bull,35,35,35,1.0,0.13257575757575757,1.0,0.0,0.0,0.5730082203254174,0.38471123827023673,0.9577194585956542,0.9577194585956542,0.0,1.0,16.29425837206987,0.13405714423161674,-0.9346181613979594,0.32094582936541494,0.0,0.0,0.0,0,0.0,0.9577194585956542,1.7976740773784208,0.09384668294738471,-0.01643074999498952,0.0,0.3061406246178599,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.9577194585956542,0.0,0.0,0.0,0.0,0.0
directional_error_type,correct_bear,21,21,21,1.0,0.07954545454545454,0.0,1.0,0.0,-0.5734981300148709,-0.43892096426948446,-1.0124190942843554,1.0124190942843554,0.0,1.0,11.642067584549382,0.15788774165004002,0.9525680376475117,0.269150149776795,0.0,0.0,0.0,0,0.0,1.0124190942843554,2.3403733997944607,0.07390055496840173,-0.013674566215697615,0.0,0.28899857250887223,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0124190942843554,0.0,0.0,0.0,0.0,0.0
directional_error_type,correct_neutral,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
v2_1_diagnostic_group,v2_1_wrong_bull_to_bear,21,21,0,0.0,0.0,0.0,0.0,0.0,0.6521946563510331,0.3624612595814965,1.0146559159325297,1.2987659037650399,0.0,0.9523809523809523,23.47960382638294,0.1806291921244556,-3.0733369172399208,0.45465587662840246,0.0,0.0,0.0,0,0.0,1.2987659037650399,1.8857902254233154,0.43627898770959983,0.367219671342138,0.0,0.34878576170432884,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.2987659037650399,0.0,0.0,0.0,0.0,0.047619047619047616
v2_1_diagnostic_group,v2_1_correct_bull,35,35,35,1.0,0.0,1.0,0.0,0.0,0.5730082203254174,0.38471123827023673,0.9577194585956542,0.9577194585956542,0.0,1.0,16.29425837206987,0.13405714423161674,-0.9346181613979594,0.32094582936541494,0.0,0.0,0.0,0,0.0,0.9577194585956542,1.7976740773784208,0.09384668294738471,-0.01643074999498952,0.0,0.3061406246178599,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.9577194585956542,0.0,0.0,0.0,0.0,0.0
